Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
 560.12|131.388| 98.067|
93.3966|647.366|98.3738|
417.217|276.604|90.3684|
420.323| 485.53|93.7802|
926.324|702.898|97.2221|
98.4016|794.972|104.424|
564.976|901.863|98.2547|
 276.55|511.738|100.893|
385.033|371.814|97.9034|
895.631|290.658|92.4627|
381.248|699.568|94.5041|
732.589|157.487|103.262|
444.036|207.013|100.115|
577.464|866.614|96.9935|
539.538|177.552|99.2409|
637.283|132.888|109.922|
276.981|427.576|107.746|
563.592|662.629|102.547|
58.6184|166.752|100.933|
Реальная плотность: 0.0498038
********************************************************************
Испытание5
Плотность: 0.05
********************************************************************
289.516|995.179|99.7404|
468.766|797.627|96.9836|
711.778|351.427|94.6507|
 861.42| 59.605|91.5728|
  141.9|514.199|91.9542|
0.755365|580.711|102.853|
645.794|863.239|93.3902|
643.012|799.224|109.521|
39.2519|795.443|90.3007|
565.066|705.148|93.7357|
487.063|995.836|94.1102|
 431.67|680.078|97.4577|
782.087|759.351|97.7236|
586.912|555.615|104.319|
570.571|740.977|90.9208|
698.523|545.419| 90.093|
702.901|  565.4|91.0978|
813.277|458.268|107.539|
313.421|453.884|101.864|
910.791|428.637|98.3915|
241.125|295.275|92.9575|
609.773| 870.54|96.6324|
 68.697| 256.63|107.316|
669.018|16.7149|95.2985|
10.3156|528.696|108.627|
913.734|648.632|93.8979|
 654.65|756.143|105.577|
 360.12|105.275|103.913|
921.158|547.433|91.2344|
888.323|271.481|98.6901|
532.166|572.525|90.5604|
841.069|248.838|100.938|
 735.39|539.123| 100.43|
626.196|807.316|95.5891|
78.9695|739.999|93.6024|
561.735|975.497|90.8369|
763.142|292.973|  99.73|
977.288|740.989|97.3042|
419.945|127.504|92.9133|
60.1871|83.4565|106.406|
209.214| 149.07|105.647|
66.3122|260.256| 94.372|
252.913|512.758|101.304|
660.961|961.963|94.5932|
231.345|305.017|104.307|
612.403|  996.2|103.802|
936.644|344.358|108.629|
822.175|178.061|104.169|
452.506|292.032| 102.46|
45.0007|438.135|97.3811|
141.319|255.549|93.7021|
814.425|591.128|99.9404|
 650.73|640.542|105.262|
877.881|773.189|103.566|
193.475| 392.84|94.6156|
194.748|120.652|100.082|
997.154|354.457|107.024|
144.355|593.124|92.1114|
 325.56|51.1663|99.5251|
587.208|631.714|106.014|
300.246|686.153|102.512|
635.778|47.7005|94.1775|
58.3893|133.092|102.633|
 724.26|219.085|92.3371|
760.611| 59.103|101.339|
4.66696|960.226|100.511|
689.335|8.42563|96.6507|
968.547|124.438|96.2609|
456.092|170.585|92.4485|
716.731|  148.3|99.7404|
212.168|2.52693| 102.53|
531.082|745.102|90.7657|
302.285|960.429|91.6092|
826.625|586.936|97.0342|
244.761|662.686|93.2201|
965.043|514.494|92.8927|
332.702|650.353|93.7139|
442.262|750.287|93.1772|
136.049|850.153|100.132|
975.149|878.686|96.4733|
286.035|971.423|100.572|
71.7773|375.491|99.1858|
918.395|913.123| 99.826|
608.299|211.877|97.9854|
 593.23|440.647|91.8597|
 690.61|925.373|105.292|
427.326|604.925|103.897|
425.351|333.255|97.4304|
403.484|136.157|101.397|
850.424|139.262|96.4385|
41.6392|798.931|97.8486|
775.294|326.399|100.522|
  869.7|  109.3| 106.66|
615.689|417.705|100.891|
76.7917|285.605|109.435|
 54.673|990.075|103.487|
45.6802| 262.11|102.604|
296.212|798.931|95.0207|
311.915|845.011|103.193|
572.217|87.1451|107.224|
212.043| 790.29| 106.38|
748.081|257.164|107.927|
797.156|671.444|101.044|
  490.1|371.591|98.3894|
804.371|946.121|103.499|
148.878|169.151| 101.75|
198.606|377.535|102.605|
161.489|692.749|109.411|
327.483|802.854| 107.72|
700.921|887.028|99.7851|
932.743|429.406|95.3526|
355.765|407.464|97.6591|
414.719|551.875| 97.987|
617.273|621.881|101.003|
168.651|769.915|93.2978|
178.893|775.471|101.723|
  133.6|755.569|96.6757|
241.007|544.586|90.8855|
414.155|761.413|97.6289|
19.8907|857.482|98.8174|
139.953|87.9457| 100.97|
 360.02|577.987|93.7648|
423.671|96.4161|97.2735|
211.419|986.649|94.8629|
871.381|938.087|92.9945|
254.755|480.161|103.492|
174.146|303.195|94.4182|
367.138|311.302|101.073|
970.019| 561.47|107.952|
321.607|207.165|100.585|
884.853|325.465|100.052|
 567.36|885.755|91.8025|
510.342|677.268|98.6556|
 82.702|492.085|95.1212|
536.674|156.613|96.8559|
814.879|244.713|99.5817|
587.647|416.307|107.882|
418.458|509.835|103.652|
226.308|278.508|93.5626|
184.258| 68.248|102.805|
840.531|723.018|93.9872|
921.619|926.163|90.7653|
 319.14|708.926|101.273|
649.337|774.245|96.6832|
584.161|282.533|92.4325|
199.513|777.213|96.1406|
986.772|393.175|92.6913|
357.066|32.3494|100.593|
435.203|549.142|106.216|
188.682|450.251|97.5973|
273.385|714.408|104.479|
848.079|802.505|99.8627|
271.004|607.303|92.6259|
588.667|300.864|103.455|
0.589179|227.556|90.8829|
210.261|246.821|101.135|
606.122|431.812|93.6712|
 620.68|544.605|95.3113|
866.422|648.789|107.609|
696.698|214.382|90.9468|
973.105|943.337|99.2059|
23.9889| 20.087|101.559|
776.808|498.241|101.732|
664.137| 9.9356|106.633|
 693.11|891.432|107.602|
344.225|992.202|105.315|
345.999|338.406|94.2005|
461.819|634.885|108.108|
 919.18|2.79167|102.635|
212.635|979.152|97.7212|
822.681|984.257|  92.93|
424.712|326.623|104.949|
518.363|306.193| 91.724|
 246.48|620.882|98.2439|
284.985| 870.47|104.602|
347.683|1.72373| 103.53|
904.555|844.812|94.0925|
575.125| 341.74|100.845|
586.472|715.617|105.563|
363.819|897.069|102.728|
61.8373|704.058|90.5504|
504.865|441.222|105.573|
680.291|183.202|108.428|
981.217|40.3948|94.7108|
726.218|917.576|94.5919|
711.605|484.592|103.051|
861.427|523.721|101.896|
774.021|461.841|100.098|
280.564|464.405|94.2542|
 963.18|15.3806|92.1362|
941.098|647.624|95.5003|
602.292|352.433|96.7898|
866.037|13.6136|97.5475|
821.239|240.983|91.8888|
94.7589|127.823|106.927|
83.7472|275.197|104.267|
98.5207|563.125|95.4906|
709.266|94.7391|99.7285|
50.9802|457.547|108.334|
383.281|439.325| 97.674|
161.843|171.459|90.1672|
319.157|910.881|98.9932|
82.7916| 390.02| 99.526|
65.7621|826.439|99.0785|
225.173|932.383|90.3657|
241.936|600.056|92.1452|
446.489|150.826|91.4471|
954.031|475.421|97.6738|
 3.8928|479.881|95.1141|
48.7955|847.701|105.763|
798.662|455.196| 92.135|
800.688|301.207|99.2059|
887.133|157.101|102.354|
528.118|331.527|101.257|
671.054|60.4572|92.8703|
864.128|730.391|99.3586|
354.194|562.703|91.2644|
600.881|225.531|99.5458|
169.219|45.7483|96.8973|
575.676|322.287|90.9675|
425.601|101.241|102.901|
 201.86|179.884|107.706|
320.781|715.684|105.259|
769.773|416.839|92.2701|
 423.43| 632.66|108.751|
71.9149|69.2964|104.741|
303.076|240.159| 108.17|
381.033| 401.14|106.526|
813.573|770.097|90.5785|
483.986|257.159|97.6918|
863.217|903.329|108.973|
66.7756|747.239|91.4351|
209.056|96.5444|98.8388|
977.219| 772.25|108.523|
544.037|487.372|94.5615|
 958.98|100.097|103.876|
939.557|509.525|107.359|
36.2441|506.361|106.098|
18.3824|254.863| 91.038|
532.042|976.725|109.189|
417.754|924.012|102.355|
468.454|933.166|97.4244|
470.742|524.128|107.544|
152.344|968.692|92.4817|
125.667|518.015|93.4611|
704.974|526.581|104.223|
168.603|779.749|103.216|
523.561|111.488|105.079|
222.816|242.486|99.9162|
287.249|61.3204|95.4406|
Реальная плотность: 0.0495609
********************************************************************
Испытание1
Плотность: 0.06
********************************************************************
436.054|501.101|95.4642|
302.794|403.236| 90.314|
589.159|  774.6| 103.53|
764.571|625.337|100.519|
 479.64|101.172|98.9037|
673.763| 754.91|103.066|
750.445|510.365|97.5147|
546.281|537.007|92.6554|
802.971|397.441|94.0961|
572.897|474.219|106.272|
 895.91|671.066|99.4036|
130.831|28.7962| 102.36|
979.376|635.165|96.0166|
 624.17|703.567|105.097|
102.788|742.453|105.209|
905.887|152.654|92.7585|
632.465|415.952|109.523|
876.171|260.262|100.575|
407.149|623.328|91.7349|
253.604|728.287|102.936|
205.831|163.087|99.2562|
393.552|389.263|91.6562|
135.657|689.695|102.465|
574.221|327.619|96.9574|
 308.41|946.724|91.0481|
 977.77|432.369|102.317|
509.944|380.551|107.045|
  322.8|515.935|108.588|
94.9728|366.413|101.771|
312.586|839.816|99.4124|
5.90382|832.082|97.9815|
848.956|214.589|97.8639|
867.315|317.279|101.628|
774.227|24.6394|99.7742|
718.636|631.946|90.7556|
344.942|409.163|93.8758|
663.761|986.174|94.0371|
924.323|53.4056|102.356|
30.1877| 919.79|96.0236|
668.504|5.72584|101.442|
931.176|955.818|100.946|
456.688|883.568|103.663|
927.834|622.374|93.3796|
448.678|167.559|103.901|
 360.43|179.703|98.2314|
285.281|331.499|95.8941|
 449.68|73.0043|99.0836|
899.472|213.662|96.0735|
322.036|32.0004|105.131|
551.631| 966.36|95.8359|
10.2299|683.502|104.841|
733.409|874.378|97.4741|
105.798|144.593|101.599|
  875.8| 50.226|107.028|
940.278|769.594|104.398|
224.781|691.266|102.477|
209.815|160.062|94.8041|
296.994|505.558|109.309|
737.796| 394.53|100.889|
356.984|813.578|105.783|
998.394|839.679|97.2511|
829.128|810.854|93.1066|
283.568|730.676|96.2512|
665.814|977.508|104.857|
929.646|430.897|99.1713|
972.583|294.324|99.1999|
828.443|900.296| 99.932|
823.153|847.992|105.828|
185.621|844.045|108.374|
874.885|122.485|90.0485|
 577.78|299.717|100.278|
845.309|575.836|107.534|
469.721|596.461|104.921|
449.498|274.377|104.885|
455.618|154.051|96.9498|
541.915|911.805|91.2402|
56.9446|581.814|98.4101|
557.318|238.631|106.531|
 513.81|923.541|99.3151|
182.556|860.642|97.2193|
301.768|177.565|99.7328|
637.397|504.565|95.0682|
475.977|865.822|105.085|
54.3345|783.381|107.415|
220.786| 234.64|102.975|
887.196|875.694|99.5925|
500.239|670.785|96.1328|
867.501|82.3499|101.055|
796.954|154.961|106.824|
474.392|164.209|95.6388|
414.399|2.86629|90.3811|
351.764|672.494|99.2988|
320.627|102.209|98.0961|
 438.51|924.411|95.2193|
 459.94|12.3276|100.089|
378.776| 940.98|95.0057|
102.085|443.554|97.5661|
846.692|568.274|94.9913|
728.073|780.823|100.327|
327.985|570.101|99.0187|
889.148|341.551| 106.57|
518.032|261.135|101.525|
361.794|104.627|108.334|
767.841|275.465|108.123|
330.538|469.687|107.886|
934.422|360.842|95.0767|
472.795|42.2308| 107.11|
836.642|454.672|102.629|
75.2657|966.507| 105.95|
297.184|11.7665|96.1391|
800.093|577.295|98.8113|
848.773|91.4265| 105.11|
 504.08|265.803|102.434|
108.687| 178.49|97.1053|
243.531|628.012|95.8023|
854.527|556.164|103.714|
109.834|298.646|107.807|
709.254|250.368|98.8014|
390.889|200.811| 93.765|
627.425|805.225|109.631|
 259.65| 330.34|100.745|
 235.01|27.3201|101.629|
 183.71|86.2162|98.0209|
238.973|185.502|109.926|
470.289|282.335|106.625|
552.844| 104.05|94.8081|
784.952|731.107|91.3621|
817.674| 882.48|100.373|
 513.48|472.135|90.2631|
 775.13|998.757|94.2373|
357.556|  838.9|106.229|
957.972|473.405|92.3987|
388.036|786.207|90.4597|
225.626|441.656|106.426|
58.1224|774.306|101.649|
393.982|543.665|91.9641|
712.467|107.934|102.978|
716.626|615.958|93.4795|
643.223|472.004|101.231|
898.172|623.302|101.437|
658.003|  278.6|103.905|
772.459| 305.11|103.622|
697.192|882.016|90.3466|
530.991|122.315|103.504|
683.056|203.246|101.131|
642.922|688.528|102.987|
403.007|741.953|95.8526|
 612.69|800.378|102.142|
 363.24|350.218| 104.39|
950.994|569.407|98.2579|
470.147|322.549|98.3409|
 156.93|860.925|101.089|
121.546|480.274|93.7543|
 594.56|879.079|104.228|
121.843|770.436|107.885|
562.684|958.181|101.543|
522.832|502.687|105.162|
38.5338|814.141|93.7973|
298.592|21.7169|100.955|
865.681|150.766|102.246|
271.952|352.252|109.427|
961.212|314.979| 100.08|
897.336|195.343|97.7583|
71.6958|117.716|94.9962|
337.265|833.472|104.115|
971.453| 66.944|105.333|
826.717|698.518|99.7011|
126.826|530.512|108.943|
 711.57|225.972|96.7827|
969.103|537.008|106.482|
250.287|521.795|109.298|
711.237|77.2705|109.642|
217.384|782.212|93.9466|
850.927|109.349|109.207|
247.272|347.923| 101.47|
565.788|895.248|104.245|
409.603|465.981|99.5412|
434.323|327.864|95.6644|
418.927|661.929|108.375|
395.057|636.002|102.867|
695.792|814.422|95.0975|
558.316| 159.54|90.6058|
325.891|79.9793|91.0843|
 269.64|548.006| 103.01|
74.7835|336.258| 105.21|
525.414|827.474|91.6279|
382.959| 646.85|93.3894|
 621.48|83.0708|104.542|
489.536|235.627|99.1257|
720.251| 463.49|98.0865|
358.322|692.208|104.159|
179.911|349.087|103.475|
634.795|421.569|97.7933|
736.871|730.541|95.4533|
469.846|463.013|100.971|
914.602|921.956|92.2425|
540.615| 957.54|106.507|
998.545| 458.27|95.3016|
98.9728|75.0035|97.9588|
978.907|435.798|94.7465|
108.163|953.844|94.6247|
  690.1|708.408| 91.602|
55.5819|226.946|109.966|
 264.22|959.129|107.616|
534.377|128.626|94.6082|
502.542|110.104|102.674|
538.767|675.154|96.1467|
182.108| 980.82|95.4093|
814.878|950.743|98.9802|
430.332|350.221|101.599|
180.213|307.428|106.518|
659.955|350.136|106.145|
 857.98|927.025|98.6025|
493.719|988.044|98.6048|
257.573|405.227|91.0029|
917.508|25.7789|95.9694|
216.694|455.923|101.071|
707.673|741.861| 104.07|
85.1472|30.6475|102.665|
828.105|700.379|102.472|
 944.55|53.4274|101.016|
862.066|554.598|108.547|
277.562|685.384|108.268|
  704.9|911.294|96.0615|
469.837|518.531|108.043|
15.7654|928.038|97.2765|
683.788|24.0545|96.4596|
58.3188|383.552|90.3755|
68.0435|964.442|106.011|
435.896|76.6488|106.903|
553.905|955.587|93.8133|
81.2502|518.757|102.784|
576.633|689.445|99.2759|
461.737|899.836|109.962|
978.355| 778.53|96.3008|
296.985|472.276| 102.38|
593.808|510.562|91.2712|
738.309|329.231|97.1905|
905.726| 552.55|108.701|
 706.19|962.082|91.0832|
11.3119|304.031|95.0037|
928.551|603.646|104.629|
435.011|176.475|91.5922|
 863.65|857.434|91.4131|
406.754|475.497|104.945|
684.936|865.665|100.397|
 939.17| 128.81|96.5081|
190.423|639.251|106.057|
 101.64|864.581|106.774|
13.6312|392.593|97.4532|
336.747|854.192|97.1195|
 723.66|271.114|101.509|
291.359|866.001| 103.01|
317.894|212.638|100.836|
460.274|726.194|93.1131|
700.912|421.122|106.451|
2.46366|679.858|92.6548|
513.217|579.026|  102.7|
322.919|59.8417|109.502|
45.1925|328.067|98.8638|
173.744|714.153|106.956|
557.278|346.524|102.578|
980.423|724.908|105.573|
58.2578|925.528|98.8935|
848.349|656.625|94.2464|
 600.64| 612.38|101.782|
781.673|711.551|99.5732|
851.059|812.302|103.358|
67.6029|210.538|  102.9|
409.685|234.131|97.4666|
18.5787|294.481| 100.78|
 308.46|529.624|94.4192|
 90.907|970.401|97.8245|
461.903|481.826| 94.152|
169.776|839.057|99.5524|
846.321|171.335|103.271|
204.264|975.441|101.317|
38.9799|618.281|94.2155|
902.739|136.931|105.487|
258.176|475.937|107.518|
331.121|99.8619|95.1387|
168.009|233.056|91.8963|
804.741|966.635|104.397|
915.575|364.042|97.8017|
22.8787|926.269|109.412|
755.728|256.205|100.283|
115.198|79.5424|101.852|
416.439|902.137|102.479|
102.484| 570.15|90.5801|
153.367|768.743|100.558|
41.3468|357.388|104.722|
542.937|602.087|96.8722|
733.411|114.659|107.772|
752.495|608.912|101.323|
878.509|382.573|94.4993|
762.448|92.7436|97.3187|
 634.39|95.9668|104.056|
598.411|  674.7|94.6562|
63.2227|199.017|92.0849|
  482.8|781.651|103.611|
Реальная плотность: 0.060087
********************************************************************
Испытание2
Плотность: 0.06
********************************************************************
165.147|94.3684|102.306|
836.406|263.842|105.504|
341.545|4.10018|98.2386|
926.121|333.956|99.5415|
423.649| 700.84|99.8425|
318.906|190.268|98.6565|
 452.03|1.40372| 106.48|
337.923|435.792|103.791|
851.275|956.249|  102.1|
53.3991|1.79783|104.805|
420.687|183.563|98.5109|
406.142|923.102|98.0082|
 652.74|261.281|106.257|
619.972|783.769|97.2437|
126.442|  819.9| 93.958|
892.455|541.202|100.803|
792.992|678.331|100.663|
208.104|881.376| 96.086|
847.277|  772.5|94.9863|
46.9575|868.674|97.4213|
637.702|214.664|94.0176|
241.001|864.209| 107.11|
587.287|125.857|105.433|
491.545|853.721|108.967|
708.999|958.899|98.8623|
58.7236|  421.4| 108.86|
 260.08|438.872|97.0951|
790.182| 909.56|106.891|
633.169|862.276|90.0278|
353.747|420.953|90.2568|
919.962|28.0039|93.3235|
942.808|80.0029|92.0469|
567.014|740.228|105.317|
721.643|315.996|91.7645|
224.778|11.6371|103.105|
183.901|991.892|102.258|
118.875| 593.25|  104.6|
738.666|196.573|99.8966|
113.891|210.838| 94.507|
829.158|573.041|99.5629|
32.1445|52.4728|93.8428|
353.708|577.719|97.3997|
588.123|670.668|107.345|
658.484|624.499|100.187|
802.785|610.088|98.9387|
361.116|216.161|90.5536|
556.788|116.702|96.6954|
 148.04|496.688|104.511|
251.349|257.414|109.924|
819.137|454.862|106.166|
2.26191|964.703|97.3577|
 606.58|11.3473|101.033|
55.3455|874.607|91.9102|
502.595|690.272|  105.4|
196.572|148.077|109.763|
993.525|876.219|93.7777|
746.045|3.55985|104.977|
866.375|399.766|98.6005|
24.3318|961.686|105.506|
 922.44|678.101|96.1194|
503.192|307.728|101.508|
712.852| 8.5559|94.4589|
910.378|789.186|94.2896|
391.518|682.425|95.1704|
932.142|231.363|108.008|
248.781|292.928| 107.77|
498.968|500.525|93.5137|
15.2053|794.114|101.981|
275.124|688.731|106.296|
289.796|596.291|104.071|
684.301|76.0865|90.0304|
238.103| 402.66|99.1158|
7.74638| 485.96| 95.498|
972.443|670.745|97.7939|
435.007|830.055|101.299|
73.5258|729.787|90.0429|
990.165| 518.37|100.208|
877.239|750.346|91.0767|
 224.67|764.328|108.237|
59.3616|247.743|109.701|
699.237|770.066|99.6619|
669.648|554.766|95.7199|
665.822|315.181|100.743|
364.454|450.785|99.7444|
966.151|112.915| 91.264|
642.263|483.105|102.556|
924.726|856.342|96.6487|
172.974|367.729|108.061|
869.897|973.934|96.2326|
161.225|689.403|98.3638|
272.864|413.952|103.519|
831.153|61.9514|93.7314|
551.725|433.524|93.1554|
 96.025|885.979|98.5307|
 317.98|106.918| 96.033|
69.8008|573.543|105.421|
720.013|359.398|108.777|
603.836|222.209|90.9239|
742.065|876.541|96.9945|
334.657|601.247|94.2285|
160.337|325.211|103.986|
675.286|848.095|105.216|
213.562|495.277|90.1744|
750.085|202.903|95.7123|
957.464|535.305|93.4706|
 450.85|760.992| 101.78|
 793.97|3.64154|104.273|
 473.02|221.561|92.5554|
50.1549|880.509|108.837|
 434.94|697.345|96.0869|
141.944|605.722|94.5569|
149.734|142.539|97.0585|
154.958|309.441|105.024|
632.697| 72.229|95.2291|
247.267|986.327|104.706|
361.475| 366.39|103.828|
160.956|670.855|100.013|
 790.59|531.093|101.659|
627.418|828.061| 96.881|
235.709|721.324|102.488|
343.955| 194.24|109.387|
633.204|530.554|102.847|
987.944|790.688|95.7689|
744.484|380.867|97.0638|
216.637| 250.32|90.4704|
600.934|848.716|100.945|
95.2351|659.425|101.972|
444.136|939.976|101.727|
295.025|325.806|94.2927|
324.732|236.928|95.2057|
384.658|552.697|104.378|
544.519|984.571| 94.374|
779.337|140.596|105.022|
487.617|737.156|92.9819|
522.207|949.991|96.3418|
5.63448|582.525|97.6135|
 896.66|102.468|94.1912|
928.761|262.034|91.6917|
247.196| 918.69|105.062|
420.599|437.937|107.571|
924.549| 212.21|94.3233|
15.9654|357.656|91.9958|
638.128|542.954|93.2218|
998.165|376.119|103.699|
37.1084|792.943|107.544|
335.655|649.023|100.765|
595.241|367.823|96.2258|
51.3304|963.434|97.6538|
97.2298|712.679|101.645|
891.356|464.223|95.1383|
688.286|732.076|100.026|
232.834|540.157|97.0573|
41.6006|610.873|102.389|
18.1358|488.095|103.767|
405.486| 249.88|106.048|
128.141| 536.43|109.353|
57.9228|968.463|109.472|
 300.66|647.278|92.0086|
216.187|792.033|105.749|
616.969|30.8664|90.7036|
783.265|640.185|97.6999|
  838.1|568.146|98.0696|
615.537|823.986|101.753|
808.586| 988.04|94.8929|
658.966| 123.78|106.081|
85.0558|164.026|98.5636|
135.452|300.633|97.0727|
562.756|607.702|107.895|
414.841|746.734|97.0972|
 505.06|865.021|103.946|
47.2841|648.626|103.545|
262.931|585.023|90.8748|
529.765|619.208|95.7013|
440.606|923.972|90.4301|
632.052| 436.85|100.364|
 979.78|395.093|92.5386|
802.007|107.952|100.391|
959.018|222.917|102.829|
492.163|398.657|100.821|
 511.86|52.3271|94.7609|
647.565|867.771|100.938|
85.6381|779.412| 95.534|
309.664|969.053|102.492|
 635.82|673.791|108.158|
239.783|697.168|106.276|
190.347|146.991|100.458|
819.817|525.267|102.972|
